,Query,Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
36,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Yo siento tristeza en mi
Corazon
Cuando veo jovenes tirados
En la calle drogados
Y no se dan cuenta que
La vida es tan vella
Dios los, ilumine",Ugxk55S34nfKvlWRvW14AaABAg,1,1
37,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,Bien dicho..AMLO .,Ugw1fYM3oOOKZszZ9lt4AaABAg,0,4
38,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"3 de diciembre del 2019. MEXICO Jesús “El Rey” Zambada García, hermano del narcotraficante Ismael “El Mayo” Zambada García, entregó tres millones de dólares al Gobierno de VICENTE FOX, a través del titular de la AFI, Genaro García Luna, para que se nombrara a Norberto Vigueras Beltrán como jefe regional de la AFI en Culiacán, Sinaloa, según lo manifiesta el hijo de “El Mayo”, Vicente Zambada Niebla “El Vicentillo” en el libro más reciente de la periodista Anabel Hernández El traidor: El diario secreto del hijo del “Mayo”.-----“El general con el que desayunaron ‘El Mayo’ y ‘Vicentillo’ era Humberto Eduardo Antimo Miranda.
«Él ocupó el cargo de oficial mayor de la Sedena durante el sexenio de FELIPE CALDERÓN”, menciona.
Y abunda anabel hernández:
El secretario de la Defensa era Guillermo Galván Galván, quien tiempo después enviaría a su propio emisario con ‘El Mayo’.
Enseguida, la periodista señala una declaración del hijo del capo: vicente fox y felipe calderon deberian ser investigados por narcotrafico, lavado de dinero y corrupción y devolver al pueblo lo robado producto de sus ROBOS O CUOTAS a los narcos que no reportó a hacienda.",UgwwetRI88y4exgjmeN4AaABAg,0,0
39,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,¡Viva el Sr. Presidente de la  gran    Honduras Ulterior!!! ¡Viva!! ¡bravo!!! aunque les duela bola de Mexicanos mestizos sangre sucia y racistas.,UgytjfsAqoxkbgxuvaB4AaABAg,0,0
40,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Sr. Presidente yo entiendo que a loa niños se les debe dar prioridad pero existen muchas personas discapacitadas que no tienen ni siquiera atención medica ni forma de tener un empleo formal para obtener un seguro social como es mi caso yo vendo periódico y es poco lo que gano soy hemipléjico y sordo del oido izquierdo y esperaba ser considerado para la ayuda económica de todas maneras muchas gracias por la ilusión de esa ayuda que se nos había prometido , aún así yo lo sigo admirando señor presidente.",Ugz69H7Xu90o0FIyc694AaABAg,2,2
41,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,Y para cuando piensas meter a la Gordillo al bote y quitarle lo que se robo o quiere ser su complice sr presidente,Ugws3-eLUvarYspH61N4AaABAg,3,2
42,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,Amlo es un viejo guango,UgyPd39B0xXwDnPK9NR4AaABAg,6,8
43,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Solo quisiera saber, donde estaban estos ciudadanos políticos jueces cuando Salinas cuando Zedillo cuando Fox cuando Calderón cuando Peña Nieto, como me sorprendo de ver cada día mas gente juzgando criticando exigiendo y eso no es lo extraño ya que es bueno hacerlo con la debida información, pero no me queda claro con lo visto en otros sexenios, como es posible que exigimos antes de esperar a los resultados, esto esta comenzando y si en dos años mas no vemos el resultado deseado tenemos la oportunidad de corregir nuestra decisión, es claro que la actitud de alguien que se acostumbró a vivir con lo de antes no pueda ver claro lo que pasa, pero por favor dejen que trabaje, decían que México seria Venezuela, que estaríamos en la ruina, que tendríamos la maldición, pero según mi memoria ""Estados Unidos"" de Norte América siempre a buscado el saqueo en cualquier parte del mundo donde se dejen llevar por sus engaños y su fabrica de mentiras, son tan mentirosos sutiles y asesinos que lo único que les importa es ser la potencia mundial su orgullo cueste lo que cueste, seguro han tenido muy buenos resultados con su política de robar, solo observen a sus ciudadanos racistas clasistas y adictos, si solo nos dedicamos a estudiar un poco como se formo esta nación de ""Estados Unidos"" de Norte América podríamos entender que no es de hace cien años que tienen ese pensamiento de aplastar para ganar",UgxxnWuR9EQNPwe14kt4AaABAg,4,4
44,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"TRANSCRIBO.- Lo dicho por comentaristas de noticieros por TV, Internet y Prensa Escrita nacional y extranjera sobre LA INSEGURIDAD DE TODO MÉXICO, los mexicanos le ordenamos a SEDENA, MARINA Y GUARDIA NACIONAL que ataquen y ENCARCELEN a todos los CARTELES y ciberdelincuentes, el PUEBLO MANDA Y AMLO DEBE OBEDECER.
. 
!! EN CASOS DE EMERGENCIAS SE SUSPENDEN LAS AUTONOMÍAS !!
.
N.S. Jesucristo en Marcos 11, 15-17, usó la…!!!! VIOLENCIA !!!!... para DEFENDER EL TEMPLO.
.
!!AMLO DEBES DEFENDER A TODOS LOS MEXICANOS CONTRA LOS MALVADOS O RENUNCIA, ES PARADÓJICO QUE SEAS EXCELENTE ORADOR Y PÉSIMO CASTIGADOR!!
.
“POR FAVOR DIFUNDIR ESTA TRANCRIPCIÓN”",Ugz6zBXcsKc5LtNxrTl4AaABAg,2,3
45,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Presidente, En algunas Clínicas y Hospitales del ISSSTEt,, están escondiendo el material de trabajo para afectarlo a Usted. Algunos directores están maltratando al personal que votó por Morena y a los jóvenes de construyendo el futuro les cargan el trabajo y también los maltratan",Ugyj_ubnS3YbKH9nFSh4AaABAg,8,2
46,AMLO,Andrés Manuel López Obrador,Conferencia de prensa matutina. Miércoles 4 de diciembre 2019 | Presidente AMLO,"Conferencia de prensa matutina, desde Palacio Nacional. Miércoles 4 de diciembre 2019. Presidente AMLO. Sigue las actividades del presidente de México: ...",lG4b3U4Zet0,Buen día señor Presidente Andrés Manuel López Obrador 😘👍🇲🇽🦅🇲🇽♥️,UgzK_rf_TjQIjHBFopN4AaABAg,0,40
